unnamed:_0,show_id,type,title,director,cast,date_added,release_year,rating,listed_in,description,budget,production_company_track_record,director_success,cast_popularity,genre_trend,release_season,marketing_budget,imdbrating,imdbvotes,duration_minutes,duration_seasons,main_cast,description_tokens,keywords,votes_log,rating_z,votes_z,popularity_score,popularity_zscore,popularity_cluster,popularity_kmeans,popularity
5980,s5981,0,1 mile to you,leif tilden,"Billy Crudup, Graham Rogers, Liana Liberato, Stefanie Scott, Tim Roth, Melanie Lynskey, Thomas Cocquerel, Peter Coyote",2017-07-07,2017,8,"dramas, romantic movies, sports movies","After escaping the bus accident that killed his girlfriend, a high school student channels his grief into running, with the help of a new coach.",134074266,57,99,95,trending,2,-0.2951257464920144,6.3,2869.0,105.0,0.0,"Billy Crudup, Graham Rogers, Liana Liberato, Stefanie Scott, Tim Roth","['escap', 'bu', 'accid', 'kill', 'girlfriend,', 'high', 'school', 'student', 'channel', 'grief', 'running,', 'help', 'new', 'coach.']","['student', 'help', 'school', 'high', 'new']",7.962067308753666,-0.006640157014914706,-0.22132349016170433,-0.11398182358830952,0,1,0,0
5985,s5986,0,12 round gun,sam upton,"Sam Upton, Jared Abrahamson, Mark Boone Junior, Laila Ali, Kate Vernon, Cassi Thomson, Colby French, Miguel Perez, Jay Acovone",2019-03-14,2017,10,"dramas, independent movies, sports movies","Dealing with personal demons and the death of his son, a prizefighter attempts a return to the ring by challenging his rival to a 12-round rematch.",8055341,40,75,72,trending,1,-0.9290117336246817,4.8,261.0,90.0,0.0,"Sam Upton, Jared Abrahamson, Mark Boone Junior, Laila Ali, Kate Vernon","['deal', 'person', 'demon', 'death', 'son,', 'prizefight', 'attempt', 'return', 'ring', 'challeng', 'rival', '12-round', 'rematch.']","['son', 'personal', 'death', 'young', 'group']",5.568344503761097,-1.2885354041149981,-1.281090696617085,-1.2848130503660415,0,1,0,0
5987,s5988,0,13 cameras,victor zarcoff,"Pj Mccabe, Brianne Moncrief, Sarah Baldwin, Jim Cummings, Heidi Niedermeyer, Neville Archambault",2016-08-13,2015,4,"horror movies, independent movies, thrillers","Young parents-to-be Claire and Ryan move into a suburban rental home, unaware that someone is secretly watching their every move via hidden cameras.",16900387,97,76,65,declining,2,-0.7872726343859552,5.2,6278.0,90.0,0.0,"Pj Mccabe, Brianne Moncrief, Sarah Baldwin, Jim Cummings, Heidi Niedermeyer","['young', 'parents-to-b', 'clair', 'ryan', 'move', 'suburban', 'rental', 'home,', 'unawar', 'someon', 'secretli', 'watch', 'everi', 'move', 'via', 'hidden', 'cameras.']","['home', 'young', 'help', 'film', 'finds']",8.744966011114109,-0.9466966715549755,0.12528739101784966,-0.4107046402685629,0,1,0,0
5988,s5989,0,13 sins,daniel stamm,"Mark Webber, Rutina Wesley, Devon Graye, Tom Bower, Ron Perlman, Pruitt Taylor Vince",2019-01-13,2014,7,"horror movies, thrillers","A man agrees to appear on a game show with a $6 million prize. But as the challenges become more extreme, he realizes he's made a grave mistake.",116037641,83,58,74,stable,3,0.7862851919569985,6.3,40342.0,93.0,0.0,"Mark Webber, Rutina Wesley, Devon Graye, Tom Bower, Ron Perlman","['man', 'agre', 'appear', 'game', 'show', '$6', 'million', 'prize.', 'challeng', 'becom', 'extreme,', 'realiz', 'made', 'grave', 'mistake.']","['game', 'man', 'help', 'film', 'finds']",10.605173176616129,-0.006640157014914706,0.9488524868178527,0.471106164901469,0,0,1,0
5991,s5992,0,14 cameras,"scott hussion, seth fuller","Neville Archambault, Amber Midthunder, Brytnee Ratledge, Hank Rogerson, Chelsea Edmundson, John-Paul Howard, Lora Martinez-Cunningham, Brianne Moncrief",2018-10-27,2018,10,"horror movies, thrillers","Upping the “13 Cameras” ante, this sequel finds a family renting a vacation house that’s been customized to violate their privacy.",109621787,89,94,87,declining,0,1.5005552913131415,4.7,3532.0,89.0,0.0,"Neville Archambault, Amber Midthunder, Brytnee Ratledge, Hank Rogerson, Chelsea Edmundson","['up', '“13', 'cameras”', 'ante,', 'sequel', 'find', 'famili', 'rent', 'vacat', 'hous', 'that’', 'custom', 'violat', 'privacy.']","['house', 'finds', 'family', 'help', 'film']",8.169902647359145,-1.3739950872550033,-0.12930904482273398,-0.7516520660388686,0,1,0,0
5993,s5994,0,17 again,burr steers,"Zac Efron, Leslie Mann, Matthew Perry, Thomas Lennon, Michelle Trachtenberg, Melora Hardin, Sterling Knight, Hunter Parrish, Nicole Sullivan, Allison Miller",2021-01-01,2009,6,comedies,"Nearing a midlife crisis, thirty-something Mike wishes for a ""do-over"" – and that's exactly what he gets when he wakes up to find he's 17 again.",14840237,49,85,75,trending,3,-1.0096758868149691,6.4,224575.0,102.0,0.0,"Zac Efron, Leslie Mann, Matthew Perry, Thomas Lennon, Michelle Trachtenberg","['near', 'midlif', 'crisis,', 'thirty-someth', 'mike', 'wish', '""do-over""', '–', ""that'"", 'exactli', 'get', 'wake', 'find', '17', 'again.']","['gets', 'young', 'help', 'film', 'finds']",12.321969458942887,0.07881952612509131,1.7089256232644343,0.8938725746947628,1,0,1,0
5994,s5995,0,1br,david marmor,"Nicole Brydon Bloom, Giles Matthey, Taylor Nichols, Alan Blumenfeld, Celeste Sully, Susan Davis, Clayton Hoff, Earnestine Phillips",2020-08-23,2019,10,"horror movies, independent movies, thrillers","Seeking her independence, a young woman moves to Los Angeles and settles into a cozy apartment complex with a disturbing sense of community.",55896783,41,45,89,stable,2,-0.32375621887943257,5.8,15960.0,90.0,0.0,"Nicole Brydon Bloom, Giles Matthey, Taylor Nichols, Alan Blumenfeld, Celeste Sully","['seek', 'independence,', 'young', 'woman', 'move', 'lo', 'angel', 'settl', 'cozi', 'apart', 'complex', 'disturb', 'sens', 'community.']","['woman', 'young', 'help', 'film', 'finds']",9.677903525682558,-0.4339385727149425,0.5383245988138042,0.05219301304943086,0,0,1,0
5995,s5996,0,1st summoning,raymond wood,"Hayley Lovitt, Teddy Cole, Brook Todd, Ace Harney, Jason Macdonald",2019-07-26,2018,10,"horror movies, independent movies","Student filmmakers uncover occult rituals tied to an abandoned warehouse, then gradually realize the horror is closer than they think.",49280053,71,74,95,declining,2,-0.8572759453762713,3.4,1014.0,94.0,0.0,"Hayley Lovitt, Teddy Cole, Brook Todd, Ace Harney, Jason Macdonald","['student', 'filmmak', 'uncov', 'occult', 'ritual', 'tie', 'abandon', 'warehouse,', 'gradual', 'realiz', 'horror', 'closer', 'think.']","['student', 'young', 'group', 'film', 'finds']",6.922643891475888,-2.484970968075076,-0.6815049484973517,-1.5832379582862137,0,1,0,0
5996,s5997,0,20 feet from stardom,morgan neville,"Darlene Love, Merry Clayton, Lisa Fischer, Táta Vega, Claudia Lennear, Judith Hill, Bruce Springsteen, Mick Jagger, Stevie Wonder, Sting, Bette Midler, Cissy Houston, Sheryl Crow, Tata Vega",2018-09-22,2013,6,"documentaries, music & musicals","Winner of the 2014 Academy Award for Best Documentary Feature, this film takes a look at the world of backup vocalists and the legends they support.",63594050,99,59,100,trending,0,-0.04000782305595252,7.4,14197.0,91.0,0.0,"Darlene Love, Merry Clayton, Lisa Fischer, Táta Vega, Claudia Lennear","['winner', '2014', 'academi', 'award', 'best', 'documentari', 'feature,', 'film', 'take', 'look', 'world', 'backup', 'vocalist', 'legend', 'support.']","['film', 'best', 'takes', 'world', 'documentary']",9.560856388599332,0.9334163575251468,0.4865045980887514,0.7099604778069492,1,0,1,1
5999,s6000,0,20th century women,mike mills,"Annette Bening, Elle Fanning, Greta Gerwig, Lucas Jade Zumann, Billy Crudup",2019-06-28,2016,7,"dramas, independent movies","In 1979, single bohemian mom Dorothea, hoping to help her teen son find his place as a man, asks two young women to share their lives with him.",5231108,40,91,79,trending,2,-1.0149395119167732,7.3,50739.0,119.0,0.0,"Annette Bening, Elle Fanning, Greta Gerwig, Lucas Jade Zumann, Billy Crudup","['1979,', 'singl', 'bohemian', 'mom', 'dorothea,', 'hope', 'help', 'teen', 'son', 'find', 'place', 'man,', 'ask', 'two', 'young', 'women', 'share', 'live', 'him.']","['women', 'son', 'lives', 'teen', 'help', 'man', 'young']",10.834469833153273,0.8479566743851409,1.0503684504211166,0.9491625624031288,1,0,1,1
6002,s6003,0,2307: winter's dream,joey curtis,"Paul Sidhu, Arielle Holmes, Branden Coles, Kelcey Watson, Anne-Solenne Hatte, Brad Potts, Timothy Lee Depriest, Fernando Argosino, Duchess Dukes, Harwood Gordon, Stormi Henley",2018-03-01,2016,10,"action & adventure, independent movies, sci-fi & fantasy","In the frozen tundra of a futuristic Arizona where humans have been forced underground, a soldier hunts the bioengineered leader of a rebellion.",95576348,60,87,91,trending,1,0.3200713230201579,3.7,1736.0,101.0,0.0,"Paul Sidhu, Arielle Holmes, Branden Coles, Kelcey Watson, Anne-Solenne Hatte","['frozen', 'tundra', 'futurist', 'arizona', 'human', 'forc', 'underground,', 'soldier', 'hunt', 'bioengin', 'leader', 'rebellion.']","['young', 'help', 'film', 'finds', 'follows']",7.459914766241105,-2.228591918655059,-0.44364029145677164,-1.3361161050559152,0,1,0,0
6008,s6009,0,3 generations,gaby dellal,"Elle Fanning, Naomi Watts, Susan Sarandon, Tate Donovan, Linda Emond, Jordan Carlos, Sam Trammell, Maria Dizzia, Tessa Albertson",2017-08-28,2015,6,"dramas, lgbtq movies","When teenage Ray begins transitioning from female to male, his single mom and grandmother must cope with the change while tracking down his father.",65203471,99,52,97,trending,2,0.441512373975433,6.0,7110.0,92.0,0.0,"Elle Fanning, Naomi Watts, Susan Sarandon, Tate Donovan, Linda Emond","['teenag', 'ray', 'begin', 'transit', 'femal', 'male,', 'singl', 'mom', 'grandmoth', 'must', 'cope', 'chang', 'track', 'father.']","['begins', 'father', 'young', 'help', 'finds']",8.869398159883518,-0.2630192064349312,0.18037694040909885,-0.04132113301291618,0,0,1,0
6012,s6013,0,30 minutes or less,ruben fleischer,"Jesse Eisenberg, Danny Mcbride, Aziz Ansari, Nick Swardson, Dilshad Vadsaria, Michael Peña, Bianca Kajlich, Fred Ward",2021-01-01,2011,7,"action & adventure, comedies",Two crooks planning a bank heist wind up abducting a pizza delivery driver and force him to commit the robbery — with a strict time limit.,120216769,75,31,100,trending,3,2.062604643306911,6.0,107733.0,83.0,0.0,"Jesse Eisenberg, Danny Mcbride, Aziz Ansari, Nick Swardson, Dilshad Vadsaria","['two', 'crook', 'plan', 'bank', 'heist', 'wind', 'abduct', 'pizza', 'deliveri', 'driver', 'forc', 'commit', 'robberi', '—', 'strict', 'time', 'limit.']","['time', 'young', 'group', 'film', 'finds']",11.587420505060633,-0.2630192064349312,1.3837205112786568,0.5603506524218628,1,0,1,0
6014,s6015,0,42 grams,jack c. newell,Jake Bickelhaupt,2018-02-01,2017,10,documentaries,"After launching a successful underground restaurant out of their apartment, an ambitious chef and his wife open an all-consuming upscale eatery.",82080715,74,36,64,trending,3,0.23452001300052328,7.0,432.0,81.0,0.0,Jake Bickelhaupt,"['launch', 'success', 'underground', 'restaur', 'apartment,', 'ambiti', 'chef', 'wife', 'open', 'all-consum', 'upscal', 'eatery.']","['wife', 'young', 'help', 'film', 'finds']",6.07073772800249,0.5915776249651243,-1.0586673388724253,-0.23354485695365046,0,1,0,0
6015,s6016,0,4th man out,andrew nackman,"Evan Todd, Parker Young, Chord Overstreet, Jon Gabrus, Kate Flannery, Brooke Dillman, Jennifer Damiano, Jordan Lane Price, Alex Rennie, Jake Epstein",2016-05-05,2015,4,"comedies, lgbtq movies","A young mechanic comes out to his extremely straight best friends. Once they get used to the idea, they're determined to help him find the right guy.",12582690,73,74,86,trending,1,-1.0131273816864115,6.7,11144.0,86.0,0.0,"Evan Todd, Parker Young, Chord Overstreet, Jon Gabrus, Kate Flannery","['young', 'mechan', 'come', 'extrem', 'straight', 'best', 'friends.', 'get', 'use', 'idea,', 'determin', 'help', 'find', 'right', 'guy.']","['best', 'help', 'friends', 'young', 'high']",9.31874624581997,0.33519857554510785,0.379315750185122,0.3572571628651149,0,0,1,1
6017,s6018,0,5 to 7,victor levin,"Anton Yelchin, Bérénice Marlohe, Olivia Thirlby, Lambert Wilson, Frank Langella, Glenn Close",2017-03-16,2014,7,"comedies, dramas, romantic movies",A young novelist's life is turned upside down when a chance encounter outside a New York hotel leads to an intense affair with a diplomat's wife.,88133397,78,37,88,trending,1,0.7397081917574443,7.1,21736.0,97.0,0.0,"Anton Yelchin, Bérénice Marlohe, Olivia Thirlby, Lambert Wilson, Frank Langella","['young', ""novelist'"", 'life', 'turn', 'upsid', 'chanc', 'encount', 'outsid', 'new', 'york', 'hotel', 'lead', 'intens', 'affair', ""diplomat'"", 'wife.']","['wife', 'york', 'young', 'new', 'life']",9.986771156672866,0.6770373081051296,0.6750688307592848,0.6760530694322072,1,0,1,1
6018,s6019,0,50 first dates,peter segal,"Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus, Dan Aykroyd, Amy Hill, Allen Covert, Blake Clark, Maya Rudolph",2020-12-01,2004,6,"comedies, romantic movies","After falling for a pretty art teacher who has no short-term memory, a marine veterinarian has to win her over again every single day.",142929782,52,57,95,trending,3,2.6311723807171945,6.8,395533.0,99.0,0.0,"Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin, Lusia Strus","['fall', 'pretti', 'art', 'teacher', 'short-term', 'memory,', 'marin', 'veterinarian', 'win', 'everi', 'singl', 'day.']","['day', 'young', 'help', 'finds', 'follows']",12.8879920296251,0.4206582586851131,1.9595194502821134,1.1900888544836132,1,0,1,1
6019,s6020,0,50/50,jonathan levine,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard, Anjelica Huston, Serge Houde, Andrew Airlie, Matt Frewer, Philip Baker Hall, Marie Avgeropoulos, Jessica Parker Kennedy",2019-06-01,2011,7,"comedies, dramas, independent movies",An otherwise healthy twentysomething has a comically early midlife crisis when he gets slapped with a cancer diagnosis and a 50-50 chance of survival.,57301364,78,91,81,trending,2,-0.3291579560075517,7.6,346543.0,100.0,0.0,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard, Anjelica Huston","['otherwis', 'healthi', 'twentysometh', 'comic', 'earli', 'midlif', 'crisi', 'get', 'slap', 'cancer', 'diagnosi', '50-50', 'chanc', 'survival.']","['gets', 'young', 'help', 'film', 'finds']",12.755765073677278,1.1043357238051574,1.9009789244406694,1.5026573241229135,1,0,1,1
6023,s6024,0,68 kill,trent haaga,"Matthew Gray Gubler, Annalynne Mccord, Alisha Boe, Sheila Vand, Sam Eidson, James Moses Black, Ajay Mehta, Michael Beasley, David Maldonado, Hallie Grace Bradley, Peter Jaymes Jr., Eric Podnar, Lucy Faust",2019-09-01,2017,7,"comedies, independent movies, thrillers",A hapless guy agrees to help his stunning – but psychotic – girlfriend rob her loathsome sugar daddy in a scheme as ill-conceived as it is violent.,11369531,99,83,98,trending,0,-1.0293593114700414,6.0,6713.0,96.0,0.0,"Matthew Gray Gubler, Annalynne Mccord, Alisha Boe, Sheila Vand, Sam Eidson","['hapless', 'guy', 'agre', 'help', 'stun', '–', 'psychot', '–', 'girlfriend', 'rob', 'loathsom', 'sugar', 'daddi', 'scheme', 'ill-conceiv', 'violent.']","['help', 'young', 'film', 'finds', 'follows']",8.81195017753998,-0.2630192064349312,0.15494313176687466,-0.054038037334028274,0,1,0,0
6026,s6027,1,9 months that made you,nan,Demetri Goritsas,2017-03-01,2016,11,"british tv shows, docuseries, science & nature tv","Witness the wonders of human gestation through cutting-edge CGI, and learn how those nine months inside the womb can affect all aspects of one's life.",1297337,91,68,43,declining,1,-1.100865180861554,7.0,80.0,0.0,1.0,Demetri Goritsas,"['wit', 'wonder', 'human', 'gestat', 'cutting-edg', 'cgi,', 'learn', 'nine', 'month', 'insid', 'womb', 'affect', 'aspect', ""one'"", 'life.']","['life', 'young', 'help', 'film', 'finds']",4.394449154672439,0.5915776249651243,-1.8008065936206699,-0.6046144843277728,0,1,0,0
6029,s6030,0,a boy called po,john asher,"Christopher Gorham, Julian Feder, Kaitlin Doubleday, Andrew Bowen, Caitlin Carmichael, Sean Gunn, Bryan Batt, Fay Masterson, Brian George",2018-01-15,2016,5,"dramas, sci-fi & fantasy","After his wife's death, an overworked engineer struggles to care for his son with autism, who regresses into a fantasy world to escape real-life bullying.",8497188,82,74,58,trending,3,-1.001310918495347,6.4,1813.0,94.0,0.0,"Christopher Gorham, Julian Feder, Kaitlin Doubleday, Andrew Bowen, Caitlin Carmichael","[""wife'"", 'death,', 'overwork', 'engin', 'struggl', 'care', 'son', 'autism,', 'regress', 'fantasi', 'world', 'escap', 'real-lif', 'bullying.']","['struggles', 'real', 'son', 'wife', 'death', 'world', 'life']",7.503289630675082,0.07881952612509131,-0.4244370408482622,-0.17280875736158546,0,1,0,0
6036,s6037,0,a glimpse inside the mind of charles swan iii,roman coppola,"Charlie Sheen, Jason Schwartzman, Bill Murray, Katheryn Winnick, Patricia Arquette, Aubrey Plaza, Mary Elizabeth Winstead, Dermot Mulroney",2018-07-15,2012,7,"comedies, independent movies","When his girlfriend walks out and leaves him a wreck, a graphic designer – who seemed to have it all – sets out to discover where he went wrong.",28928971,88,71,57,trending,2,-0.4411439078638624,4.6,5784.0,86.0,0.0,"Charlie Sheen, Jason Schwartzman, Bill Murray, Katheryn Winnick, Patricia Arquette","['girlfriend', 'walk', 'leav', 'wreck,', 'graphic', 'design', '–', 'seem', '–', 'set', 'discov', 'went', 'wrong.']","['sets', 'young', 'group', 'film', 'finds']",8.663023639627777,-1.4594547703950094,0.08900923970505895,-0.6852227653449752,0,1,0,0
6038,s6039,0,a gray state,erik nelson,Nan,2017-12-25,2017,10,documentaries,"This documentary dissects the case of a filmmaker whose death, along with the deaths of his wife and daughter, sparked alt-right conspiracy theories.",140283728,94,87,36,trending,3,0.37649857338160236,6.2,1700.0,93.0,0.0,Nan,"['documentari', 'dissect', 'case', 'filmmak', 'whose', 'death,', 'along', 'death', 'wife', 'daughter,', 'spark', 'alt-right', 'conspiraci', 'theories.']","['wife', 'daughter', 'death', 'documentary', 'young']",7.438971592395862,-0.09209984015491995,-0.4529124130215539,-0.2725061265882369,0,1,0,0
